t d dw dc
0.5255 -0.5185600272 -0.5229261579 -0.5550879646
0.526 -0.5131947414 -0.5142011655 -0.5504424807
0.5265 -0.5073488272 -0.5048779743 -0.5452596055
0.527 -0.5010156734 -0.4949834285 -0.5395127502
0.5275 -0.4941885528 -0.484545461 -0.533176496
0.528 -0.4868608079 -0.4735930336 -0.5262272192
0.5285 -0.4790260617 -0.4621560738 -0.5186437141
0.529 -0.4706784539 -0.4502654104 -0.5104078033
0.5295 -0.4618129059 -0.4379527071 -0.5015049262
0.53 -0.4524254148 -0.4252503939 -0.4919246923
0.5305 -0.4425133759 -0.4121915983 -0.4816613885
0.531 -0.4320759338 -0.3988100731 -0.4707144295
0.5315 -0.4211143582 -0.3851401249 -0.4590887384
0.532 -0.4096324413 -0.3712165404 -0.4467950495
0.5325 -0.3976369086 -0.357074512 -0.4338501228
0.533 -0.3851378363 -0.3427495629 -0.4202768634
0.5335 -0.3721490614 -0.3282774712 -0.4061043419
0.534 -0.3586885732 -0.3136941938 -0.3913677108
0.5345 -0.344778868 -0.2990357899 -0.3761080192
0.535 -0.3304472504 -0.2843383446 -0.3603719266
0.5355 -0.3157260613 -0.2696378922 -0.3442113214
0.536 -0.3006528135 -0.2549703401 -0.3276828522
0.5365 -0.2852702176 -0.2403713926 -0.3108473819
0.537 -0.2696260831 -0.2258764757 -0.2937693764
0.5375 -0.2537730828 -0.2115206625 -0.2765162423
0.538 -0.2377683774 -0.1973385989 -0.2591576289
0.5385 -0.2216731006 -0.1833644312 -0.2417647095
0.539 -0.2055517158 -0.1696317341 -0.2244094594
0.5395 -0.1894712621 -0.1561734404 -0.2071639447
0.54 -0.1735005131 -0.1430217723 -0.1900996388
0.5405 -0.1577090811 -0.1302081738 -0.1732867781
0.541 -0.1421665007 -0.1177632451 -0.1567937704
0.5415 -0.1269413268 -0.1057166794 -0.1406866657
0.542 -0.1121002835 -0.09409720063 -0.1250286955
0.5425 -0.0977074945 -0.08293250429 -0.1098798888
0.543 -0.08382381918 -0.07224920021 -0.0952967641
0.5435 -0.07050631522 -0.06207275764 -0.0813321017
0.544 -0.05780783578 -0.05242745294 -0.06803479125
0.5445 -0.04577676493 -0.04333631988 -0.05544975297
0.545 -0.03445688616 -0.03482110262 -0.04361792604
0.5455 -0.0238873729 -0.0269022116 -0.03257631734
0.546 -0.01410288556 -0.01959868218 -0.02235810221
0.5465 -0.005133756191 -0.01292813646 -0.01299276822
0.547 0.002993759655 -0.006906748006 -0.004506292018
0.5475 0.01025718458 -0.00154920981 0.003078660345
0.548 0.01663749447 0.003131294565 0.009742519849
0.5485 0.02211878547 0.007123116587 0.01546859708
0.549 0.02668794934 0.01041616504 0.02024287018
0.5495 0.03033437101 0.01300192495 0.02405378644
0.55 0.03304966034 0.01487347312 0.02689208514
0.5505 0.03482742736 0.01602549025 0.0287506481
0.551 0.03566310846 0.01645426962 0.02962438325
0.5515 0.0355538488 0.01615772228 0.02951014553
0.552 0.03449844483 0.01513537885 0.02840669798
0.5525 0.03249734878 0.01338838779 0.02631471461
0.553 0.02955273565 0.01091951026 0.02323682546
0.5535 0.02566863165 0.007733111542 0.01917770277
0.554 0.02085110127 0.003835149024 0.01414418597
0.5545 0.0151084883 -0.0007668431528 0.008145441726
0.555 0.008451704126 -0.006063772825 0.001193154368
0.5555 0.0008945542421 -0.01204501182 -0.006698259632
0.556 -0.007545908664 -0.0186984212 -0.01551142018
0.5565 -0.01684901929 -0.02601037974 -0.02522574335
0.557 -0.026990139 -0.03396581544 -0.03581720147
0.5575 -0.03794031936 -0.04254824016 -0.04725809324
0.558 -0.04966601134 -0.0517397872 -0.0595168341
0.5585 -0.06212884309 -0.06152125173 -0.07255777718
0.559 -0.07528548905 -0.07187213406 -0.08634107525
0.5595 -0.08908765197 -0.08277068555 -0.1008225936
0.56 -0.1034821762 -0.09419395715 -0.115953883
0.5605 -0.1184113059 -0.1061178504 -0.1316822213
0.561 -0.1338130949 -0.1185171708 -0.1479507301
0.5615 -0.1496219676 -0.1313656834 -0.1646985718
0.562 -0.1657694205 -0.1446361705 -0.1818612308
0.5625 -0.1821848454 -0.1583004917 -0.199370878
0.563 -0.198796447 -0.172329645 -0.2171568199
0.5635 -0.2155322211 -0.1866938305 -0.2351460253
0.564 -0.2323209535 -0.2013625152 -0.2532637255
0.5645 -0.2490932006 -0.2163044993 -0.2714340773
0.565 -0.2657822119 -0.2314879839 -0.2895808782
0.5655 -0.28232476 -0.2468806401 -0.3076283208
0.566 -0.2986618487 -0.2624496782 -0.3255017701
0.5665 -0.3147392809 -0.278161919 -0.3431285491
0.567 -0.3305080731 -0.2939838648 -0.3604387142
0.5675 -0.345924715 -0.3098817715 -0.3773658044
0.568 -0.3609512803 -0.3258217208 -0.393847547
0.5685 -0.3755553993 -0.3417696926 -0.4098265041
0.569 -0.3897101126 -0.3576916379 -0.4252506462
0.5695 -0.4033936239 -0.373553551 -0.4400738389
0.57 -0.4165889743 -0.389321542 -0.4542562354
0.5705 -0.4292836606 -0.4049619085 -0.4677645647
0.571 -0.441469215 -0.4204412071 -0.4805723125
0.5715 -0.4531407664 -0.435726324 -0.4926597936
0.572 -0.464296598 -0.4507845444 -0.504014115
0.5725 -0.4749377124 -0.4655836217 -0.5146290361
0.573 -0.4850674153 -0.4800918452 -0.5245047303
0.5735 -0.4946909242 -0.4942781059 -0.5336474575
0.574 -0.503815006 -0.5081119616 -0.5420691582
0.5745 -0.5124476474 -0.5215637006 -0.5497869788
0.575 -0.5205977582 -0.5346044027 -0.5568227428
0.5755 -0.5282749076 -0.5472059995 -0.563202379
0.576 -0.5354890926 -0.5593413319 -0.56895532
0.5765 -0.5422505356 -0.5709842057 -0.5741138837
0.577 -0.5485695105 -0.5821094457 -0.5787126482
0.5775 -0.5544561937 -0.5926929463 -0.5827878325
0.578 -0.5599205375 -0.6027117209 -0.5863766905
0.5785 -0.5649721636 -0.6121439475 -0.5895169278
0.579 -0.5696202742 -0.6209690133 -0.5922461465
0.5795 -0.573873578 -0.6291675546 -0.5946013249
0.58 -0.5777402296 -0.6367214962 -0.5966183337
0.5805 -0.581227779 -0.6436140857 -0.5983314933
0.581 -0.5843431314 -0.6498299267 -0.5997731716
0.5815 -0.5870925135 -0.6553550078 -0.6009734244
0.582 -0.5894814468 -0.6601767292 -0.6019596762
0.5825 -0.5915147252 -0.6642839258 -0.6027564413
0.583 -0.5931963968 -0.6676668878 -0.6033850833
0.5835 -0.594529749 -0.6703173769 -0.6038636107
0.584 -0.595517295 -0.6722286411 -0.6042065076
0.5845 -0.5961607625 -0.6733954242 -0.6044245964
0.585 -0.5964610837 -0.6738139739 -0.6045249315
0.5855 -0.5964183849 -0.6734820454 -0.6045107227
0.586 -0.5960319779 -0.6723989023 -0.6043812867
0.5865 -0.5953003501 -0.6705653145 -0.604132027
0.587 -0.594221156 -0.6679835517 -0.6037544417
0.5875 -0.5927912078 -0.6646573755 -0.6032361596
0.588 -0.5910064665 -0.6605920265 -0.6025610068
0.5885 -0.5888620334 -0.6557942096 -0.6017091032
0.589 -0.5863521423 -0.6502720755 -0.6006569937
0.5895 -0.5834701526 -0.644035199 -0.5993778132
0.59 -0.5802085446 -0.6370945553 -0.5978414907
0.5905 -0.5765589164 -0.6294624918 -0.5960149927
0.591 -0.5725119856 -0.6211526986 -0.5938626096
0.5915 -0.5680575941 -0.612180175 -0.591346286
0.592 -0.5631847197 -0.6025611942 -0.588425997
0.5925 -0.5578814956 -0.5923132642 -0.5850601716
0.593 -0.5521352384 -0.5814550876 -0.5812061613
0.5935 -0.5459324891 -0.5700065178 -0.5768207542
0.594 -0.5392590676 -0.5579885133 -0.5718607313
0.5945 -0.5321001452 -0.54542309 -0.5662834608
0.595 -0.5244403382 -0.5323332707 -0.5600475251
0.5955 -0.5162638251 -0.518743033 -0.5531133731
0.596 -0.5075544935 -0.5046772558 -0.5454439886
0.5965 -0.4982961198 -0.4901616627 -0.5370055662
0.597 -0.4884725863 -0.4752227652 -0.5277681808
0.5975 -0.4780681406 -0.4598878037 -0.5177064395
0.598 -0.4670677023 -0.4441846866 -0.5068001029
0.5985 -0.455457219 -0.4281419295 -0.4950346592
0.599 -0.4432240758 -0.411788592 -0.4824018401
0.5995 -0.4303575601 -0.3951542142 -0.4689000628
0.6 -0.4168493787 -0.3782687524 -0.4545347862
0.6005 -0.402694226 -0.3611625136 -0.4393187689
0.601 -0.387890394 -0.3438660904 -0.4232722206
0.6015 -0.3724404138 -0.3264102944 -0.4064228385
0.602 -0.3563517112 -0.3088260902 -0.3888057247
0.6025 -0.3396372547 -0.2911445293 -0.3704631824
0.603 -0.3223161679 -0.2733966831 -0.3514443914
0.6035 -0.3044142739 -0.2556135774 -0.3318049697
0.604 -0.2859645352 -0.2378261265 -0.3116064254
0.6045 -0.2670073512 -0.220065068 -0.2909155123
0.605 -0.2475906747 -0.2023608978 -0.269803501
0.6055 -0.2277699143 -0.1847438068 -0.2483453804
0.606 -0.2076075979 -0.1672436179 -0.2266190083
0.6065 -0.1871727823 -0.1498897238 -0.2047042275
0.607 -0.1665402097 -0.1327110265 -0.1826819686
0.6075 -0.1457892305 -0.1157358784 -0.1606333555
0.608 -0.1250025253 -0.09899202352 -0.1386388357
0.6085 -0.1042646789 -0.0825065421 -0.1167773489
0.609 -0.08366066891 -0.06630579539 -0.09512555249
0.6095 -0.06327433915 -0.05041537308 -0.07375711509
0.61 -0.04318693109 -0.03486004235 -0.05274209129
0.6105 -0.02347573909 -0.01966369902 -0.03214638466
0.611 -0.004212946399 -0.004849320844 -0.01203130559
0.6115 0.01453531637 0.009561076969 0.007546773068
0.612 0.03270966556 0.02354648395 0.0265366621
0.6125 0.05025790427 0.03708693411 0.04489250565
0.613 0.0671352158 0.05016354321 0.06257383884
0.6135 0.08330413236 0.06275854342 0.07954555926
0.614 0.09873430987 0.07485531545 0.09577782004
0.6145 0.1134021454 0.08643841783 0.1112458534
0.615 0.1272902758 0.09749361355 0.1259297346
0.6155 0.1403869952 0.1080078939 0.1398140959
0.616 0.1526856258 0.1179694992 0.1528878024
0.6165 0.1641838722 0.1273679373 0.1651435984
0.617 0.1748831832 0.136193998 0.1765777356
0.6175 0.1847881409 0.1444397661 0.1871895925
0.618 0.1939058897 0.1520986297 0.1969812928
0.6185 0.2022456164 0.1591652874 0.205957332
0.619 0.2098180851 0.1656357506 0.2141242182
0.6195 0.2166352292 0.1715073444 0.2214901336
0.62 0.2227098016 0.176778705 0.2280646209
0.6205 0.2280550799 0.1814497736 0.2338582997
0.621 0.2326846246 0.1855217881 0.2388826151
0.6215 0.2366120854 0.1889972715 0.2431496206
0.622 0.2398510524 0.1918800181 0.2466717964
0.6225 0.2424149483 0.1941750754 0.2494619047
0.623 0.2443169563 0.1958887251 0.2515328795
0.6235 0.2455699812 0.1970284598 0.252897752
0.624 0.2461866393 0.1976029584 0.2535696095
0.6245 0.2461792741 0.1976220572 0.2535615845
0.625 0.2455599958 0.1970967206 0.2528868736
0.6255 0.2443407396 0.1960390075 0.2515587818
0.626 0.2425333437 0.1944620363 0.2495907893
0.6265 0.2401496414 0.1923799475 0.2469966379
0.627 0.237201568 0.189807864 0.2437904325
0.6275 0.2337012783 0.1867618494 0.2399867549
0.628 0.229661274 0.1832588643 0.2356007845
0.6285 0.2250945377 0.1793167205 0.2306484236
0.629 0.2200146721 0.1749540342 0.2251464221
0.6295 0.2144360415 0.1701901764 0.2191124985
0.63 0.2083739119 0.1650452229 0.2125654526
0.6305 0.2018445883 0.1595399024 0.2055252674
0.631 0.1948655451 0.1536955427 0.1980131968
0.6315 0.1874555452 0.1475340173 0.190051835
0.632 0.1796347466 0.1410776895 0.181665167
0.6325 0.1714247896 0.1343493562 0.1728785965
0.633 0.1628488642 0.1273721911 0.1637189509
0.6335 0.1539317518 0.1201696872 0.1542144612
0.634 0.1446998393 0.1127655983 0.1443947177
0.6345 0.1351811022 0.1051838809 0.1342906004
0.635 0.125405056 0.09744863577 0.1239341859
0.6355 0.1154026737 0.08958404867 0.1133586306
0.636 0.1052062689 0.08161433219 0.1025980342
0.6365 0.09484934774 0.07356366714 0.09168728368
0.637 0.08436642872 0.06545614447 0.08066188141
0.6375 0.07379283635 0.05731570766 0.06955776056
0.638 0.06316447121 0.04916609572 0.05841109087
0.6385 0.05251756242 0.04103078689 0.04725807825
0.639 0.04188840827 0.03293294328 0.03613476196
0.6395 0.03131311137 0.02489535646 0.02507681285
0.64 0.02082731507 0.01694039414 0.01411933607
0.6405 0.01046594744 0.009089948217 0.003296681642
0.641 0.0002629791271 0.001365384055 -0.007357734244
0.6415 -0.009748799666 -0.006212508678 -0.01781159451
0.642 -0.01953797831 -0.01362356359 -0.02803383079
0.6425 -0.02907469759 -0.02084828348 -0.03799475566
0.643 -0.03833079171 -0.02786788435 -0.04766617606
0.6435 -0.0472798993 -0.03466433767 -0.05702148721
0.644 -0.0558975431 -0.04122041046 -0.06603574659
0.6445 -0.06416117938 -0.04751970342 -0.07468572826
0.645 -0.07205021864 -0.05354668683 -0.08294995796
0.6455 -0.07954602027 -0.05928673415 -0.0908087301
0.646 -0.08663186412 -0.06472615338 -0.09824410796
0.6465 -0.09329290239 -0.06985221594 -0.1052399087
0.647 -0.09951609559 -0.07465318315 -0.1117816754
0.6475 -0.1052901362 -0.0791183301 -0.1178566375
0.648 -0.1106053637 -0.08323796705 -0.1234536626
0.6485 -0.1154536742 -0.08700345812 -0.1285632016
0.649 -0.1198284284 -0.09040723743 -0.1331772292
0.6495 -0.12372436 -0.09344282238 -0.1372891823
0.65 -0.1271374879 -0.09610482443 -0.1408938979
0.6505 -0.1300650332 -0.09838895694 -0.1439875528
0.651 -0.1325053443 -0.1002920404 -0.1465676067
0.6515 -0.1344578298 -0.1018120048 -0.1486327502
0.652 -0.1359229017 -0.1029478893 -0.1501828588
0.6525 -0.1369019289 -0.1036998392 -0.1512189533
0.653 -0.1373972009 -0.1040691001 -0.1517431689
0.6535 -0.1374119033 -0.1040580093 -0.1517587313
0.654 -0.1369501036 -0.1036699844 -0.1512699411
0.6545 -0.1360167476 -0.1029095097 -0.1502821665
0.655 -0.1346176654 -0.1017821194 -0.1488018421
0.6555 -0.1327595867 -0.1002943787 -0.1468364758
0.656 -0.1304501638 -0.09845386194 -0.1443946598
0.6565 -0.1276980014 -0.09626912841 -0.1414860868
0.657 -0.124512692 -0.09374969603 -0.1381215695
0.6575 -0.1209048542 -0.09090601228 -0.1343130604
0.658 -0.1168861742 -0.08774942309 -0.1300736731
0.6585 -0.1124694461 -0.0842921394 -0.1254177006
0.659 -0.1076686112 -0.08054720173 -0.1203606314
0.6595 -0.1024987928 -0.0765284426 -0.1149191593
0.66 -0.09697632525 -0.07225044715 -0.1091111885
0.6605 -0.09111877433 -0.06772851177 -0.1029558287
0.661 -0.08494494765 -0.06297860114 -0.09647338271
0.6615 -0.07847489295 -0.05801730355 -0.08968532269
0.662 -0.0717298824 -0.05286178472 -0.08261425577
0.6625 -0.06473238183 -0.04752974026 -0.07528387771
0.663 -0.05750600363 -0.04203934677 -0.06771891454
0.6635 -0.05007544284 -0.03640921181 -0.05994505217
0.664 -0.04246639622 -0.03065832286 -0.05198885406
0.6645 -0.03470546463 -0.02480599523 -0.04387766783
0.665 -0.02682003974 -0.01887181933 -0.0356395213
0.6655 -0.0188381764 -0.01287560717 -0.02730300944
0.666 -0.01078845261 -0.006837338352 -0.01889717335
0.6665 -0.002699819488 -0.0007771056636 -0.01045137296
0.667 0.005398556039 0.005284939627 -0.001995155179
0.6675 0.01347745279 0.01132864259 0.006441880625
0.668 0.02150775797 0.01733389947 0.01483021792
0.6685 0.02946062766 0.02328071241 0.0231405571
0.669 0.03730764202 0.02914924391 0.03134394641
0.6695 0.04502095225 0.03491987085 0.03941190793
0.67 0.05257341678 0.04057323808 0.04731655688
0.6705 0.05993872429 0.04609031131 0.05503071274
0.671 0.06709150188 0.05145242916 0.06252800085
0.6715 0.07400740724 0.05664135441 0.06978294341
0.672 0.0806632039 0.06163932417 0.07677103924
0.6725 0.08703681952 0.06642909884 0.0834688316
0.673 0.09310738741 0.0709940099 0.08985396402
0.6735 0.0988552722 0.07531800621 0.09590522422
0.674 0.1042620806 0.07938569887 0.1016025765
0.6745 0.1093106591 0.08318240445 0.1069271831
0.675 0.1139850798 0.08669418646 0.111861416
0.6755 0.1182706168 0.08990789503 0.1163888593
0.676 0.1221537155 0.09281120469 0.1204943048
0.6765 0.1256219553 0.09539265009 0.1241637408
0.677 0.1286640108 0.09764165964 0.127384337
0.6775 0.1312696096 0.09954858693 0.130144426
0.678 0.1334294928 0.10110474 0.1324334841
0.6785 0.1351353768 0.1023024079 0.1342421122
0.679 0.1363799198 0.1031348857 0.1355620187
0.6795 0.1371566943 0.1035964957 0.1363860053
0.68 0.1374601661 0.1036826075 0.1367079586
0.6805 0.1372856824 0.1033896545 0.1365228463
0.681 0.1366294688 0.1027151482 0.1358267205
0.6815 0.1354886362 0.1016576899 0.1346167284
0.682 0.1338611988 0.1002169795 0.132891131
0.6825 0.131746102 0.09839382149 0.1306493286
0.683 0.1291432628 0.09619012878 0.1278918955
0.6835 0.1260536189 0.09360892295 0.1246206205
0.684 0.1224791899 0.09065433243 0.120838555
0.6845 0.1184231467 0.08733158753 0.1165500659
0.685 0.1138898893 0.08364701294 0.111760893
0.6855 0.1088851317 0.07960801732 0.106478209
0.686 0.1034159911 0.07522308029 0.1007106803
0.6865 0.09749108004 0.07050173669 0.09446852683
0.687 0.09112059824 0.06545455816 0.08776357861
0.6875 0.08431642145 0.06009313209 0.08060932712
0.688 0.07709218397 0.05443003808 0.07302096897
0.6885 0.06946335131 0.04847882173 0.06501543981
0.689 0.06144727934 0.04225396609 0.0566114363
0.6895 0.05306325619 0.03577086065 0.04782942412
0.69 0.04433252343 0.02904576794 0.03869163019
0.6905 0.03527827295 0.02209578796 0.02922201766
0.691 0.02592561703 0.01493882036 0.01944624233
0.6915 0.01630152889 0.007593524564 0.009391589723
0.692 0.006434752672 7.92778061e-05 -0.0009131075829
0.6925 -0.003644317971 -0.00758386866 -0.0114375724
0.693 -0.01390379205 -0.01537523522 -0.02215020458
0.6935 -0.02431046249 -0.02327356127 -0.03301822085
0.694 -0.03483001369 -0.03125705418 -0.0440078114
0.6945 -0.04542725142 -0.03930343973 -0.05508431121
0.695 -0.05606635032 -0.04739001401 -0.06621238368
0.6955 -0.06671111304 -0.05549369647 -0.07735621391
0.696 -0.07732523507 -0.06359108415 -0.08847970838
0.6965 -0.08787256844 -0.071658507 -0.09954669782
0.697 -0.09831737786 -0.07967208393 -0.1105211396
0.6975 -0.108624583 -0.08760777976 -0.1213673161
0.698 -0.118759981 -0.09544146272 -0.1320500259
0.6985 -0.1286904449 -0.1031489624 -0.1425347633
0.699 -0.1383840929 -0.1107061283 -0.1527878842
0.6995 -0.1478104267 -0.118088888 -0.1627767549
0.7 -0.1569404365 -0.1252733064 -0.1724698801
0.7005 -0.1657466724 -0.1322356438 -0.1818370107
0.701 -0.1742032827 -0.1389524145 -0.190849227
0.7015 -0.1822860193 -0.145400445 -0.1994789975
0.702 -0.1899722147 -0.1515569315 -0.2077002131
0.7025 -0.1972407312 -0.1573994968 -0.2154881962
0.703 -0.2040718867 -0.1629062467 -0.2228196853
0.7035 -0.2104473602 -0.1680558256 -0.2296727971
0.704 -0.2163500811 -0.1728274703 -0.2360269663
0.7045 -0.2217641056 -0.177201064 -0.2418628675
0.705 -0.2266744835 -0.1811571876 -0.2471623197
0.7055 -0.2310671204 -0.1846771708 -0.2519081776
0.706 -0.2349286358 -0.1877431411 -0.2560842134
0.7065 -0.2382462226 -0.1903380711 -0.2596749916
0.707 -0.2410075095 -0.1924458243 -0.2626657407
0.7075 -0.2432004284 -0.1940511992 -0.2650422274
0.708 -0.2448130908 -0.1951399709 -0.2667906349
0.7085 -0.2458336727 -0.1956989311 -0.2678974508
0.709 -0.2462503133 -0.1957159258 -0.268349368
0.7095 -0.2460510268 -0.1951798908 -0.2681332028
0.71 -0.2452236308 -0.1940808847 -0.2672358331
0.7105 -0.2437556942 -0.1924101193 -0.2656441609
0.711 -0.241634505 -0.1901599883 -0.2633451011
0.7115 -0.2388470631 -0.1873240925 -0.2603256014
0.712 -0.2353800996 -0.1838972627 -0.2565726926
0.7125 -0.2312201265 -0.1798755799 -0.2520735748
0.713 -0.2263535196 -0.1752563931 -0.2468157374
0.7135 -0.2207666404 -0.1700383334 -0.2407871164
0.714 -0.214445999 -0.164221326 -0.2339762871
0.7145 -0.2073784631 -0.1578065993 -0.2263726936
0.715 -0.1995515177 -0.1507966904 -0.2179669109
0.7155 -0.1909535773 -0.1431954484 -0.2087509401
0.716 -0.1815743556 -0.1350080342 -0.1987185317
0.7165 -0.171405292 -0.1262409181 -0.1878655332
0.717 -0.1604400357 -0.116901873 -0.1761902554
0.7175 -0.1486749836 -0.1069999664 -0.1636938523
0.718 -0.1361098652 -0.0965455479 -0.1503807053
0.7185 -0.1227483651 -0.08555023469 -0.1362588063
0.719 -0.1085987656 -0.07402689382 -0.1213401272
0.7195 -0.09367459008 -0.06198962151 -0.1056409699
0.72 -0.07799522011 -0.0494537197 -0.08918228351
0.7205 -0.06158645507 -0.03643566977 -0.07198993968
0.721 -0.04448097808 -0.02295310348 -0.05409495592
0.7215 -0.02671869038 -0.009024771256 -0.03553365557
0.722 -0.008346875827 0.005329492261 -0.01634775581
0.7225 0.01057983977 0.02008880514 0.003415625469
0.723 0.02999976237 0.03523127762 0.02370405084
0.7235 0.04984465413 0.05073405405 0.04445993838
0.724 0.07004051183 0.06657335702 0.06562083402
0.7245 0.09050858615 0.08272453389 0.08711978247
0.725 0.1111666113 0.09916210535 0.1088857956
0.7255 0.1319301981 0.1158598161 0.1308444143
0.726 0.1527143295 0.1327906872 0.1529183569
0.7265 0.1734348903 0.1499270711 0.1750282457
0.727 0.1940101575 0.1672407067 0.1970933984
0.7275 0.2143621841 0.1847027781 0.2190326715
0.728 0.234418014 0.2022839731 0.2407653391
0.7285 0.2541106854 0.2199545439 0.2622119889
0.729 0.2733799907 0.2376843686 0.2832954181
0.7295 0.2921729811 0.2554430143 0.3039415088
0.73 0.3104442222 0.2731998005 0.3240800649
0.7305 0.3281558161 0.2909238637 0.3436455923
0.731 0.3452772209 0.3085842226 0.3625780055
0.7315 0.3617849017 0.3261498436 0.3808232463
0.732 0.3776618509 0.3435897068 0.3983338015
0.7325 0.3928970183 0.3608728725 0.4150691106
0.733 0.4074846824 0.3779685471 0.4309958568
0.7335 0.4214237975 0.3948461499 0.4460881375
0.734 0.4347173411 0.4114753785 0.4603275136
0.7345 0.4473716805 0.4278262748 0.4737029419
0.735 0.459395976 0.4438692902 0.4862105939
0.7355 0.4708016294 0.4595753498 0.4978535705
0.736 0.4816017834 0.4749159164 0.508641523
0.7365 0.491810876 0.4898630529 0.5185901905
0.737 0.5014442488 0.5043894842 0.5277208691
0.7375 0.5105178075 0.5184686575 0.5360598254
0.738 0.5190477317 0.5320748013 0.5436376677
0.7385 0.5270502302 0.5451829832 0.5504886909
0.739 0.5345413366 0.5577691654 0.5566502066
0.7395 0.5415367412 0.5698102593 0.5621618708
0.74 0.5480516547 0.5812841774 0.5670650219
0.7405 0.5541006988 0.5921698839 0.5714020372
0.741 0.5596978201 0.6024474428 0.5752157169
0.7415 0.5648562247 0.6120980634 0.5785487022
0.742 0.5695883274 0.6211041448 0.5814429326
0.7425 0.5739057164 0.629449316 0.5839391462
0.743 0.5778191274 0.6371184753 0.5860764253
0.7435 0.5813384275 0.6440978259 0.5878917877
0.744 0.5844726062 0.6503749094 0.5894198248
0.7445 0.5872297709 0.655938636 0.5906923846
0.745 0.5896171482 0.6607793125 0.5917382988
0.7455 0.5916410863 0.6648886667 0.5925831512
0.746 0.5933070616 0.6682598689 0.5932490858
0.7465 0.5946196852 0.6708875512 0.5937546521
0.747 0.5955827114 0.6727678221 0.5941146849
0.7475 0.5961990463 0.6738982797 0.594340217
0.748 0.5964707568 0.6742780205 0.5944384222
0.7485 0.5963990795 0.6739076454 0.5944125884
0.749 0.5959844303 0.6727892625 0.594262119
0.7495 0.595226413 0.6709264865 0.5939825622
0.75 0.5941238293 0.6683244354 0.5935656696
0.7505 0.5926746883 0.6649897229 0.5929994825
0.751 0.5908762175 0.6609304487 0.592268449
0.7515 0.5887248745 0.6561561846 0.5913535729
0.752 0.5862163605 0.6506779584 0.5902325952
0.7525 0.5833456371 0.6445082334 0.5888802114
0.753 0.5801069451 0.6376608858 0.5872683255
0.7535 0.5764938281 0.6301511788 0.5853663436
0.754 0.5724991622 0.6219957328 0.5831415069
0.7545 0.5681151906 0.6132124942 0.5805592669
0.755 0.5633335683 0.6038206994 0.5775837013
0.7555 0.5581454144 0.5938408374 0.5741779718
0.756 0.5525413782 0.5832946093 0.5703048195
0.7565 0.546511717 0.5722048843 0.5659270981
0.757 0.540046391 0.5605956538 0.5610083378
0.7575 0.5331351764 0.5484919835 0.5555133359
0.758 0.5257677985 0.5359199615 0.5494087666
0.7585 0.5179340893 0.5229066457 0.542663801
0.759 0.5096241708 0.5094800077 0.5352507286
0.7595 0.500828666 0.495668876 0.527145568
0.76 0.4915389421 0.4815028757 0.5183286557
0.7605 0.4817473843 0.4670123674 0.508785201
0.761 0.4714477039 0.4522283841 0.4985057926
0.7615 0.460635279 0.4371825665 0.4874868464
0.762 0.4493075267 0.4219070967 0.4757309808
0.7625 0.4374643035 0.4064346311 0.4632473091
0.763 0.4251083289 0.3907982311 0.4500516394
0.7635 0.4122456233 0.3750312942 0.4361665744
0.764 0.3988859516 0.3591674832 0.4216215056
0.7645 0.3850432572 0.3432406546 0.4064524985
0.765 0.3707360712 0.3272847877 0.3907020694
0.7655 0.3559878784 0.3113339113 0.3744188565
0.766 0.3408274185 0.2954220322 0.3576571894
0.7665 0.3252889027 0.2795830621 0.3404765685
0.767 0.309412122 0.2638507452 0.3229410611
0.7675 0.2932424307 0.2482585861 0.3051186312
0.768 0.2768305866 0.2328397777 0.2870804154
0.7685 0.2602324403 0.2176271298 0.2688999619
0.769 0.2435084687 0.2026529984 0.2506524494
0.7695 0.2267231587 0.187949216 0.2324139039
0.77 0.209944256 0.1735470227 0.214260428
0.7705 0.1932419004 0.1594769981 0.1962674618
0.771 0.1766876803 0.1457689952 0.1785090859
0.7715 0.1603536411 0.1324520754 0.1610573833
0.772 0.1443112888 0.1195544446 0.143981867
0.7725 0.1286306278 0.1071033921 0.1273489842
0.773 0.1133792719 0.0951252302 0.1112217009
0.7735 0.09862165791 0.08364523651 0.09565917104
0.774 0.08441839033 0.07268759817 0.08071648997
0.7745 0.07082572959 0.06227535819 0.06644453122
0.775 0.05789523318 0.05243036434 0.05288986186
0.7755 0.04567354691 0.04317322038 0.04009473114
0.776 0.0342023371 0.03452323986 0.02809712462
0.7765 0.02351834847 0.02649840272 0.01693087542
0.777 0.01365356797 0.01911531452 0.006625822746
0.7775 0.00463547242 0.01238916866 -0.002791992429
0.778 -0.003512663011 0.006333711493 -0.01130010483
0.7785 -0.01077141791 0.0009612104858 -0.01887938607
0.779 -0.01712486231 -0.00371757449 -0.02551379955
0.7795 -0.0225601936 -0.007693416705 -0.03119015857
0.78 -0.02706739087 -0.01095864488 -0.03589789663
0.7805 -0.03063889996 -0.01350716221 -0.03962885756
0.781 -0.03326936004 -0.01533446203 -0.04237711256
0.7815 -0.03495537992 -0.01643764011 -0.04413880967
0.782 -0.03569537015 -0.01681540361 -0.04491206028
0.7825 -0.0354894348 -0.01646807645 -0.04469686586
0.783 -0.03433932524 -0.01539760142 -0.04349508672
0.7835 -0.0322484565 -0.01360753868 -0.04131045349
0.784 -0.02922198505 -0.0111030609 -0.03814862052
0.7845 -0.02526694561 -0.007890944862 -0.03401725906
