t d dw dc
0.7855 -0.01460989069 -0.006576833133 -0.01454772084
0.786 -0.007933294767 -0.001449370764 -0.00789920899
0.7865 -0.0003795620583 0.004349643413 -0.0003779247225
0.787 0.00803116918 0.01080606543 0.007996666319
0.7875 0.01727519735 0.01790425513 0.0172020877
0.788 0.02732493934 0.0256271071 0.02721264922
0.7885 0.03814864542 0.03395608476 0.0379992597
0.789 0.04971016743 0.04287125759 0.04952926497
0.7895 0.06196880113 0.05235134132 0.06176632053
0.79 0.07487922274 0.06237374116 0.07467030815
0.7905 0.08839153745 0.07291459781 0.08819730473
0.791 0.1024514544 0.0839488363 0.1022996111
0.7915 0.1170005972 0.09545021744 0.1169258471
0.792 0.131976952 0.1073913919 0.1320211178
0.7925 0.1473154491 0.1197439566 0.1475272535
0.793 0.1629486637 0.1324785136 0.1633831256
0.7935 0.1788076168 0.145564731 0.179525035
0.794 0.1948226462 0.1589714064 0.1958871724
0.7945 0.2109243175 0.1726665313 0.212402142
0.795 0.2270443378 0.1866173584 0.2290015428
0.7955 0.2431164369 0.2007904701 0.2456165959
0.796 0.2590771824 0.2151518483 0.2621788061
0.7965 0.2748666996 0.229666946 0.2786206454
0.797 0.2904292733 0.2443007597 0.2948762429
0.7975 0.305713817 0.2590179035 0.3108820655
0.798 0.3206742017 0.2737826833 0.3265775754
0.7985 0.3352694447 0.2885591723 0.3419058486
0.799 0.3494637657 0.303311287 0.3568141398
0.7995 0.3632265228 0.3180028637 0.3712543821
0.8 0.3765320435 0.3325977349 0.385183609
0.8005 0.3893593703 0.3470598063 0.3985642909
0.801 0.4016919395 0.3613531332 0.411364579
0.8015 0.4135172124 0.3754419976 0.4235584521
0.802 0.424826276 0.3892909834 0.4351257654
0.8025 0.4356134289 0.402865053 0.4460522015
0.803 0.4458757648 0.4161296213 0.4563291282
0.8035 0.4556127655 0.42905063 0.4659533669
0.804 0.4648259102 0.4415946208 0.4749268803
0.8045 0.4735183072 0.4537288067 0.4832563877
0.805 0.4816943525 0.4654211428 0.4909529185
0.8055 0.4893594164 0.4766403949 0.4980313132
0.806 0.4965195595 0.4873562073 0.5045096855
0.8065 0.5031812772 0.4975391679 0.5104088536
0.807 0.5093512725 0.5071608718 0.5157517542
0.8075 0.5150362533 0.516193983 0.5205628477
0.808 0.5202427547 0.5246122939 0.5248675241
0.8085 0.5249769819 0.5323907819 0.5286915183
0.809 0.5292446714 0.5395056643 0.5320603417
0.8095 0.5330509701 0.54593445 0.5349987363
0.81 0.5364003264 0.5516559893 0.537530156
0.8105 0.5392963942 0.55665052 0.5396762786
0.811 0.5417419464 0.5608997111 0.5414565527
0.8115 0.5437387952 0.5643867038 0.54288778
0.812 0.5452877186 0.567096149 0.5439837354
0.8125 0.5463883914 0.5690142415 0.5447548257
0.813 0.5470393183 0.5701287513 0.5452077883
0.8135 0.5472377685 0.5704290519 0.5453454297
0.814 0.5469797113 0.5699061446 0.5451664045
0.8145 0.5462597502 0.5685526795 0.5446650381
0.815 0.5450710565 0.5663629735 0.5438311921
0.8155 0.5434053012 0.5633330246 0.542650176
0.816 0.5412525841 0.559460522 0.5411027074
0.8165 0.5386013621 0.554744854 0.5391649244
0.817 0.5354383751 0.549187111 0.536808454
0.8175 0.5317485711 0.5427900856 0.5340005397
0.818 0.5275150321 0.5355582691 0.530704236
0.8185 0.5227189016 0.5274978441 0.5268786715
0.819 0.5173393171 0.518616674 0.5224793878
0.8195 0.5113533508 0.5089242885 0.5174587587
0.82 0.504735962 0.4984318658 0.5117664929
0.8205 0.4974599692 0.4871522113 0.5053502237
0.821 0.4894960469 0.475099733 0.4981561878
0.8215 0.4808127581 0.4622904132 0.4901299923
0.822 0.4713766334 0.4487417772 0.4812174674
0.8225 0.4611523108 0.4344728584 0.4713655995
0.823 0.4501027529 0.4195041605 0.4605235371
0.8235 0.438189562 0.4038576165 0.4486436562
0.824 0.4253734155 0.387556545 0.4356826723
0.8245 0.4116146464 0.3706256023 0.4216027774
0.825 0.3968739975 0.3530907338 0.4063727825
0.8255 0.3811135759 0.3349791206 0.3899692389
0.826 0.3642980335 0.3163191246 0.3723775102
0.8265 0.3463959942 0.297140231 0.3535927654
0.827 0.3273817359 0.2774729883 0.3336208629
0.8275 0.3072371223 0.2573489456 0.3124790928
0.828 0.2859537518 0.2368005889 0.2901967489
0.8285 0.2635352626 0.2158612741 0.2668155028
0.829 0.239999692 0.1945651591 0.2423895557
0.8295 0.2153817489 0.1729471338 0.2169855508
0.83 0.1897348118 0.1510427486 0.1906822317
0.8305 0.1631324382 0.1288881415 0.1635698433
0.831 0.1356691523 0.1065199643 0.1357492765
0.8315 0.1074602925 0.08397530671 0.107330968
0.832 0.07864075357 0.06129162102 0.07843357306
0.8325 0.04936253992 0.03850664463 0.04918244002
0.833 0.01979117026 0.01565832273 0.01970791805
0.8335 -0.009898895703 -0.007215269644 -0.00985645967
0.834 -0.03952951 -0.03007600584 -0.03937587367
0.8345 -0.06892437695 -0.05288578595 -0.06871614853
0.835 -0.09791444858 -0.07560661505 -0.09774566687
0.8355 -0.1263427631 -0.09820068131 -0.1263372185
0.836 -0.154068392 -0.1206304336 -0.1543697384
0.8365 -0.18096928 -0.1428586586 -0.1817298927
0.837 -0.2069438963 -0.1648485573 -0.2083134745
0.8375 -0.2319117398 -0.1865638203 -0.2340265829
0.838 -0.2558128423 -0.2079687025 -0.2587865611
0.8385 -0.2786064744 -0.2290280964 -0.2825226819
0.839 -0.3002692848 -0.2497076039 -0.3051765746
0.8395 -0.3207930966 -0.2699736065 -0.3267023964
0.84 -0.3401825595 -0.2897933346 -0.3470667587
0.8405 -0.358452813 -0.3091349343 -0.3662484244
0.841 -0.375627277 -0.3279675319 -0.3842377993
0.8415 -0.3917356423 -0.3462612977 -0.401036243
0.842 -0.4068121042 -0.3639875061 -0.4166552291
0.8425 -0.4208938503 -0.3811185943 -0.4311153847
0.843 -0.4340197998 -0.3976282182 -0.4444454416
0.8435 -0.4462295762 -0.4134913056 -0.4566811276
0.844 -0.4575626894 -0.4286841072 -0.467864029
0.8445 -0.4680579005 -0.443184244 -0.4780404485
0.845 -0.4777527407 -0.4569707526 -0.4872602828
0.8455 -0.486683159 -0.4700241271 -0.4955759397
0.846 -0.4948832746 -0.4823263581 -0.5030413112
0.8465 -0.5023852135 -0.4938609681 -0.5097108145
0.847 -0.5092190107 -0.5046130442 -0.5156385125
0.8475 -0.5154125635 -0.5145692674 -0.5208773171
0.848 -0.5209916242 -0.5237179379 -0.5254782814
0.8485 -0.5259798204 -0.5320489983 -0.52948998
0.849 -0.530398697 -0.5395540517 -0.5329579778
0.8495 -0.534267772 -0.5462263776 -0.5359243835
0.85 -0.5376046016 -0.5520609438 -0.5384274841
0.8505 -0.5404248517 -0.5570544143 -0.5405014573
0.851 -0.5427423712 -0.5612051546 -0.5421761546
0.8515 -0.5445692675 -0.5645132324 -0.5434769522
0.852 -0.5459159801 -0.5669804154 -0.5444246628
0.8525 -0.546791354 -0.5686101654 -0.5450355058
0.853 -0.5472027103 -0.5694076285 -0.5453211294
0.8535 -0.5471559152 -0.569379622 -0.5452886836
0.854 -0.5466554476 -0.5685346182 -0.544940939
0.8545 -0.5457044643 -0.5668827237 -0.5442764507
0.855 -0.5443048652 -0.5644356564 -0.5432897646
0.8555 -0.5424573582 -0.5612067185 -0.5419716655
0.856 -0.5401615256 -0.5572107661 -0.5403094652
0.8565 -0.5374158919 -0.5524641759 -0.5382873305
0.857 -0.5342179959 -0.5469848085 -0.5358866507
0.8575 -0.5305644683 -0.5407919691 -0.5330864424
0.858 -0.5264511152 -0.5339063641 -0.5298637912
0.8585 -0.5218730112 -0.5263500558 -0.5261943282
0.859 -0.5168246036 -0.5181464141 -0.5220527391
0.8595 -0.5112998287 -0.5093200651 -0.5174133014
0.86 -0.5052922452 -0.4998968374 -0.5122504457
0.8605 -0.4987951839 -0.4899037058 -0.5065393361
0.861 -0.4918019189 -0.4793687329 -0.5002564618
0.8615 -0.4843058618 -0.4683210079 -0.4933802327
0.862 -0.47630078 -0.4567905841 -0.4858915693
0.8625 -0.467781043 -0.4448084134 -0.4777744784
0.863 -0.4587418966 -0.4324062802 -0.4690166028
0.8635 -0.4491797667 -0.4196167325 -0.4596097341
0.864 -0.4390925914 -0.4064730121 -0.4495502779
0.8645 -0.4284801808 -0.3930089835 -0.4388396607
0.865 -0.4173446005 -0.3792590606 -0.4274846669
0.8655 -0.4056905741 -0.365258134 -0.4154976985
0.866 -0.393525898 -0.3510414956 -0.4028969476
0.8665 -0.3808618568 -0.3366447638 -0.3897064772
0.867 -0.3677136296 -0.3221038072 -0.3759562052
0.8675 -0.3541006709 -0.3074546684 -0.3616817897
0.868 -0.3400470496 -0.2927334875 -0.346924418
0.8685 -0.3255817278 -0.2779764252 -0.3317304996
0.869 -0.3107387604 -0.2632195858 -0.3161512724
0.8695 -0.2955573958 -0.2484989415 -0.3002423271
0.87 -0.2800820619 -0.2338502555 -0.2840630635
0.8705 -0.2643622222 -0.2193090068 -0.2676760873
0.871 -0.2484520943 -0.2049103155 -0.2511465653
0.8715 -0.2324102269 -0.1906888686 -0.2345415495
0.872 -0.2162989412 -0.1766788471 -0.2179292893
0.8725 -0.2001836477 -0.1629138542 -0.2013785439
0.873 -0.1841320605 -0.1494268449 -0.1849579119
0.8735 -0.1682133341 -0.136250057 -0.1687351913
0.874 -0.1524971568 -0.1234149436 -0.1527767815
0.8745 -0.1370528348 -0.1109521078 -0.1371471392
0.875 -0.1219484042 -0.09889123864 -0.1219082969
0.8755 -0.1072498029 -0.08726104977 -0.1071194492
0.876 -0.09302013419 -0.07608921976 -0.09283661304
0.8765 -0.0793190436 -0.06540233496 -0.07911236223
0.877 -0.06620222513 -0.0552258347 -0.06599563694
0.8775 -0.05372106492 -0.04558395897 -0.0535316253
0.878 -0.04192242183 -0.03649969886 -0.04176171322
0.8785 -0.03084853808 -0.02799474959 -0.03072349623
0.879 -0.02053706725 -0.02008946643 -0.02045084646
0.8795 -0.0110212027 -0.01280282359 -0.01097402627
0.88 -0.00232988694 -0.006152376021 -0.002319839763
0.8805 0.005511918719 -0.000154224387 0.005488187341
0.881 0.01248292483 0.00517701688 0.01242960893
0.8815 0.01856518427 0.009828248258 0.01848685027
0.882 0.02374376031 0.01378791055 0.0236449993
0.8825 0.02800640789 0.01704600701 0.02789160601
0.883 0.03134328141 0.01959412201 0.03121649766
0.8835 0.03374668005 0.02142543642 0.03361161659
0.884 0.03521083927 0.02253473948 0.03507088655
0.8845 0.03573177517 0.02291843723 0.03559011239
0.885 0.03530718674 0.02257455751 0.03516691656
0.8855 0.03393641873 0.02150275145 0.03380071489
0.886 0.03162048712 0.01970429148 0.03149273286
0.8865 0.02836216674 0.01718206597 0.02824606204
0.887 0.02416613967 0.01394057032 0.02406575556
0.8875 0.01903920089 0.009985894687 0.01895895971
0.888 0.01299051592 0.005325708329 0.01293507805
0.8885 0.006031922995 -3.075942976e-05 0.006005962676
0.889 -0.001821730156 -0.006072741503 -0.001813873252
0.8895 -0.01055222738 -0.01278795861 -0.01050702917
0.89 -0.02013761824 -0.02016264805 -0.02005298493
0.8905 -0.0305518631 -0.02818159553 -0.03042787173
0.891 -0.04176450938 -0.03682817014 -0.04160425566
0.8915 -0.05374042108 -0.04608436224 -0.05355094358
0.892 -0.06643958452 -0.0559308242 -0.06623282145
0.8925 -0.07981701276 -0.06634691398 -0.07961073482
0.893 -0.09382276957 -0.07731074142 -0.09364142087
0.8935 -0.1084021298 -0.08879921703 -0.1082775006
0.894 -0.1234958876 -0.1007881033 -0.1234675385
0.8945 -0.1390408177 -0.1132520686 -0.1391561764
0.895 -0.1549702839 -0.1261647427 -0.1552843446
0.8955 -0.1712149843 -0.1394987751 -0.1717895543
0.896 -0.1877038095 -0.1532258951 -0.18860627
0.8965 -0.204364784 -0.1673169736 -0.2056663608
0.897 -0.2211260559 -0.1817420868 -0.2228996254
0.8975 -0.2379168944 -0.1964705811 -0.2402343839
0.898 -0.254668655 -0.2114711402 -0.2575981273
0.8985 -0.2713156748 -0.2267118529 -0.2749182128
0.899 -0.2877960648 -0.2421602817 -0.2921225919
0.8995 -0.3040523729 -0.2577835338 -0.3091405569
0.9 -0.3200321013 -0.2735483311 -0.3259034884
0.9005 -0.3356880697 -0.2894210822 -0.3423455904
0.901 -0.3509786239 -0.3053679548 -0.3584045933
0.9015 -0.3658676991 -0.3213549476 -0.3740224114
0.902 -0.3803247508 -0.3373479636 -0.3891457401
0.9025 -0.3943245724 -0.3533128823 -0.4037265782
0.903 -0.4078470193 -0.369215633 -0.4177226657
0.9035 -0.4208766628 -0.3850222667 -0.4310978275
0.904 -0.4334023926 -0.4006990285 -0.4438222176
0.9045 -0.445416989 -0.4162124289 -0.4558724594
0.905 -0.4569166815 -0.4315293144 -0.4672316819
0.9055 -0.4679007072 -0.4466169376 -0.4778894541
0.906 -0.4783708816 -0.4614430259 -0.4878416218
0.9065 -0.4883311898 -0.4759758492 -0.4970900526
0.907 -0.4977874045 -0.4901842864 -0.5056423001
0.9075 -0.506746734 -0.5040378903 -0.5135111952
0.908 -0.5152175042 -0.5175069507 -0.5207143764
0.9085 -0.5232088723 -0.5305625561 -0.527273772
0.909 -0.5307305745 -0.5431766539 -0.5332150456
0.9095 -0.5377927037 -0.5553221075 -0.5385670162
0.91 -0.5444055178 -0.5669727527 -0.5433610663
0.9105 -0.5505792735 -0.5781034504 -0.5476305474
0.911 -0.5563240854 -0.5886901385 -0.5514101929
0.9115 -0.5616498066 -0.5987098802 -0.5547355473
0.912 -0.566565928 -0.6081409103 -0.5576424183
0.9125 -0.571081495 -0.6169626789 -0.5601663582
0.913 -0.5752050375 -0.625155892 -0.5623421791
0.9135 -0.5789445139 -0.6327025499 -0.5642035042
0.914 -0.5823072633 -0.639585982 -0.5657823582
0.9145 -0.585299968 -0.6457908796 -0.5671087975
0.915 -0.5879286226 -0.6513033244 -0.5682105796
0.9155 -0.5901985081 -0.6561108155 -0.5691128716
0.916 -0.5921141717 -0.660202292 -0.5698379963
0.9165 -0.5936794096 -0.6635681529 -0.5704052145
0.917 -0.5948972523 -0.6662002741 -0.5708305411
0.9175 -0.5957699526 -0.6680920218 -0.5711265936
0.918 -0.5962989741 -0.6692382626 -0.5713024717
0.9185 -0.5964849812 -0.669635371 -0.5713636644
0.919 -0.59632783 -0.6692812325 -0.5713119868
0.9195 -0.5958265584 -0.6681752448 -0.5711455425
0.92 -0.5949793772 -0.6663183145 -0.5708587133
0.9205 -0.5937836611 -0.6637128514 -0.5704421755
0.921 -0.5922359396 -0.6603627592 -0.5698829445
0.9215 -0.590331888 -0.656273423 -0.5691644472
0.922 -0.5880663193 -0.6514516941 -0.5682666256
0.9225 -0.5854331765 -0.6459058709 -0.5671660723
0.923 -0.5824255265 -0.6396456773 -0.5658362006
0.9235 -0.5790355555 -0.632682238 -0.5642474515
0.924 -0.5752545679 -0.6250280509 -0.5623675395
0.9245 -0.5710729885 -0.6166969562 -0.5601617402
0.925 -0.5664803696 -0.6077041036 -0.5575932195
0.9255 -0.5614654049 -0.5980659154 -0.5546234086
0.926 -0.5560159516 -0.5878000484 -0.5512124213
0.9265 -0.5501190627 -0.5769253524 -0.5473195166
0.927 -0.5437610319 -0.5654618263 -0.5429036025
0.9275 -0.5369274539 -0.5534305723 -0.5379237791
0.928 -0.5296033036 -0.5408537473 -0.5323399164
0.9285 -0.5217730369 -0.5277545127 -0.5261132608
0.929 -0.5134207174 -0.5141569816 -0.5192070626
0.9295 -0.5045301741 -0.5000861648 -0.5115872171
0.93 -0.4950851923 -0.4855679145 -0.5032229071
0.9305 -0.4850697453 -0.4706288665 -0.4940872362
0.931 -0.4744682681 -0.4552963812 -0.4841578415
0.9315 -0.4632659808 -0.4395984824 -0.4734174707
0.932 -0.4514492619 -0.4235637961 -0.4618545116
0.9325 -0.4390060765 -0.4072214872 -0.4494634596
0.933 -0.4259264583 -0.3906011954 -0.4362453116
0.9335 -0.4122030446 -0.3737329711 -0.4222078731
0.934 -0.3978316593 -0.3566472091 -0.407365969
0.9345 -0.3828119351 -0.3393745837 -0.3917415498
0.935 -0.3671479618 -0.3219459817 -0.3753636858
0.9355 -0.3508489418 -0.3043924363 -0.3582684471
0.936 -0.3339298299 -0.2867450602 -0.3404986679
0.9365 -0.3164119267 -0.2690349794 -0.3221035972
0.937 -0.2983233926 -0.251293267 -0.3031384425
0.9375 -0.2796996441 -0.2335508768 -0.2836638122
0.938 -0.2605835955 -0.2158385786 -0.2637450705
0.9385 -0.2410257068 -0.1981868928 -0.243451616
0.939 -0.2210838099 -0.180626027 -0.2228561003
0.9395 -0.200822687 -0.1631858124 -0.2020336035
0.94 -0.1803133958 -0.1458956427 -0.1810607834
0.9405 -0.1596323453 -0.1287844126 -0.1600150179
0.941 -0.1388601462 -0.1118804587 -0.1389735581
0.9415 -0.118080278 -0.09521150164 -0.1180127086
0.942 -0.09737762663 -0.07880458985 -0.09720705199
0.9425 -0.07683695992 -0.06268604466 -0.07662873142
0.943 -0.05654141267 -0.04688140777 -0.05634680283
0.9435 -0.03657105215 -0.03141539025 -0.03642666771
0.944 -0.01700158805 -0.01631182384 -0.01692959268
0.9445 0.002096721173 -0.001593614258 0.002087678885
0.945 0.02065992932 0.01271730318 0.02057322133
0.9455 0.03863101193 0.02660000561 0.03848012766
0.946 0.05596022232 0.04003462228 0.05576661952
0.9465 0.07260520718 0.05300237161 0.07239607093
0.947 0.08853090688 0.06548559579 0.08833695226
0.9475 0.1037092736 0.07746779263 0.103562702
0.948 0.1181188447 0.0889336447 0.1180515356
0.9485 0.1317442106 0.09986904578 0.1317862003
0.949 0.1445754126 0.1102611244 0.1447536864
0.9495 0.1566073057 0.1200982645 0.156944905
0.95 0.1678389123 0.1293701233 0.168354342
0.9505 0.178272792 0.1380676462 0.1789796971
0.951 0.1879144417 0.1461830785 0.1888215177
0.9515 0.1967717422 0.1537099745 0.1978828357
0.952 0.2048544547 0.1606432033 0.2061688132
0.9525 0.2121737755 0.1669789519 0.2136864051
0.953 0.2187419472 0.1727147251 0.2204440425
0.9535 0.2245719278 0.1778493424 0.2264513424
0.954 0.2296771136 0.1823829322 0.2317188466
0.9545 0.234071114 0.1863169226 0.236257792
0.955 0.2377675732 0.1896540299 0.2400799152
0.9555 0.2407800358 0.1923982437 0.2431972906
0.956 0.2431218508 0.1945548094 0.2456222035
0.9565 0.2448061116 0.196130208 0.2473670577
0.957 0.2458456264 0.197132133 0.2484443146
0.9575 0.2462529178 0.1975694645 0.248866465
0.958 0.2460402461 0.1974522414 0.2486460294
0.9585 0.2452196555 0.1967916303 0.2477955849
0.959 0.2438030397 0.195599892 0.2463278158
0.9595 0.2418022241 0.1938903466 0.2442555854
0.96 0.2392290637 0.1916773348 0.2415920244
0.9605 0.2360955532 0.1889761784 0.2383506332
0.961 0.2324139486 0.1858031381 0.2345453945
0.9615 0.2281968967 0.1821753693 0.2301908914
0.962 0.2234575712 0.178110876 0.2253024285
0.9625 0.218209813 0.1736284633 0.2198961516
0.963 0.2124682712 0.1687476883 0.2139891619
0.9635 0.2062485435 0.1634888085 0.2075996225
0.964 0.1995673105 0.1578727302 0.2007468524
0.9645 0.1924424634 0.1519209548 0.1934514058
0.965 0.1848932192 0.1456555239 0.1857351347
0.9655 0.1769402213 0.139098964 0.1776212308
0.966 0.1686056202 0.1322742296 0.1691342467
0.9665 0.159913133 0.125204646 0.1603000938
0.967 0.1508880763 0.1179138516 0.151146017
0.9675 0.1415573698 0.1104257391 0.1417005451
0.968 0.1319495095 0.1027643973 0.1319934181
0.9685 0.1220945076 0.09495405173 0.1220554914
0.969 0.1120237985 0.08701900591 0.1119186192
0.9695 0.1017701114 0.07898358243 0.1016155179
0.97 0.0913673112 0.07087206425 0.09117961256
0.9705 0.08085020942 0.0627086364 0.08064486927
0.971 0.07025434905 0.05451732815 0.0700456156
0.9715 0.0596157684 0.04632195581 0.05941635313
0.972 0.04897074888 0.03814606626 0.04879156511
0.9725 0.03835555304 0.03001288143 0.03820552275
0.973 0.02780615947 0.02194524373 0.02769209348
0.9735 0.01735800096 0.01396556266 0.0172845545
0.974 0.007045712501 0.006095762663 0.007015414603
0.9745 -0.003097105052 -0.001642767611 -0.003083752932
0.975 -0.01303810051 -0.009229224573 -0.01298246399
0.9755 -0.02274636272 -0.01664343733 -0.0226514618
0.976 -0.03219258269 -0.0238659136 -0.03206283809
0.9765 -0.04134918531 -0.03087788383 -0.04119013609
0.977 -0.05019042991 -0.03766134332 -0.05000843475
0.9775 -0.05869247973 -0.04419909241 -0.05849441403
0.978 -0.06683344147 -0.05047477453 -0.06662640151
0.9785 -0.07459337707 -0.05647291199 -0.07438440097
0.979 -0.08195429028 -0.06217893959 -0.08175010408
0.9795 -0.08890009127 -0.06757923583 -0.08870688652
0.98 -0.09541654282 -0.07266115171 -0.09523979026
0.9805 -0.1014911917 -0.07741303701 -0.1013354937
0.981 -0.1071132893 -0.08182426413 -0.1069822721
0.9815 -0.112273704 -0.08588524921 -0.1121699495
0.982 -0.1169648304 -0.08958747073 -0.116889846
0.9825 -0.121180497 -0.09292348535 -0.1211347198
0.983 -0.1249158754 -0.09588694111 -0.1248987096
0.9835 -0.128167394 -0.09847258781 -0.1281772756
0.984 -0.1309326578 -0.1006762848 -0.1309671434
0.9845 -0.1332103754 -0.1024950057 -0.1332662516
0.985 -0.1350002958 -0.1039268408 -0.1350737041
0.9855 -0.1363031547 -0.1049709962 -0.1363897282
0.986 -0.1371206311 -0.1056277906 -0.1372156403
0.9865 -0.1374553155 -0.105898649 -0.1375538174
0.987 -0.1373106886 -0.1057860938 -0.1374076784
0.9875 -0.1366911105 -0.1052937336 -0.1367816705
0.988 -0.1356018206 -0.1044262482 -0.1356812647
0.9885 -0.1340489468 -0.1031893725 -0.134112957
0.989 -0.1320395234 -0.1015898764 -0.1320842759
0.9895 -0.1295815166 -0.09963554296 -0.1296037946
0.99 -0.1266838562 -0.0973351441 -0.1266811469
0.9905 -0.1233564723 -0.0946984133 -0.1233270455
0.991 -0.1196103347 -0.0917360165 -0.1195533016
0.9915 -0.1154574946 -0.08845952044 -0.1153728432
0.992 -0.1109111241 -0.08488135894 -0.1107997316
0.9925 -0.105985555 -0.08101479694 -0.1058491745
0.993 -0.1006963116 -0.07687389256 -0.1005375332
0.9935 -0.09506013658 -0.0724734573 -0.0948823234
0.994 -0.08909500927 -0.06782901427 -0.08890220813
0.9945 -0.08282015147 -0.06295675475 -0.08261698123
0.995 -0.07625602151 -0.05787349316 -0.07604754087
0.9955 -0.06942429367 -0.05259662046 -0.06921585225
0.996 -0.06234782201 -0.04714405613 -0.06214489888
0.9965 -0.05505058776 -0.04153419894 -0.05485862242
0.997 -0.04755762969 -0.03578587647 -0.04738185103
0.9975 -0.03989495756 -0.02991829365 -0.0397402167
0.998 -0.03208944918 -0.02395098034 -0.03196006212
0.9985 -0.02416873211 -0.01790373815 -0.02406833805
0.999 -0.01616105169 -0.01179658656 -0.01609249235
0.9995 -0.008095127387 -0.005649708568 -0.008060352041
1 -3.345577165e-15 0.0005166040993 -2.690338903e-15
